detail_id,order_id,product_id,quantity,discount,sales_amount
9311,4731,95,4,10,60620.4
9312,4087,38,4,30,144900.0
9313,172,904,5,10,332797.5
9314,7653,824,2,26,58470.36
9315,2822,214,4,4,28995.84
9316,8916,683,4,24,163704.0
9317,8580,687,4,12,202808.32
9318,676,564,3,30,38850.0
9319,7572,144,3,8,10962.72
9320,1004,897,4,27,119757.96
9321,945,134,3,6,42858.36
9322,254,767,2,14,62934.8
9323,7576,478,5,7,291754.95
9324,6587,469,2,16,131896.8
9325,4196,414,4,18,239380.96
9326,4722,967,3,7,140685.75
9327,4777,484,2,6,72081.08
9328,9333,758,5,28,282686.4
9329,9860,931,2,15,66937.5
9330,8282,522,2,11,81486.62
9331,123,944,2,9,131607.84
9332,3429,943,5,0,151810.0
9333,6138,898,5,19,288728.55
9334,8419,184,4,26,70995.6
9335,8975,990,4,22,36079.68
9336,7744,27,3,0,163629.0
9337,347,333,2,27,34209.26
9338,3571,426,1,28,49576.32
9339,8118,463,4,17,139114.64
9340,8933,217,1,8,42818.64
9341,2443,54,4,20,147638.4
9342,6222,934,3,5,65054.1
9343,7108,652,5,12,134552.0
9344,2887,40,2,17,6140.34
9345,1551,713,3,13,41801.76
9346,2289,513,1,30,31741.5
9347,5683,666,4,27,180543.6
9348,7386,668,3,13,68890.95
9349,466,480,5,14,69866.4
9350,3744,848,5,21,198151.75
9351,6692,328,5,26,259255.3
9352,7227,853,4,27,58324.08
9353,9333,179,3,13,139702.86
9354,9506,39,5,19,262683.0
9355,4281,113,4,3,180047.52
9356,1081,676,4,20,146675.2
9357,1818,211,5,20,243076.0
9358,4788,709,3,20,171972.0
9359,4095,606,3,27,76463.85
9360,3638,958,2,25,62983.5
9361,7706,878,3,12,189591.6
9362,7597,298,3,5,17667.15
9363,2533,379,2,25,33052.5
9364,9876,708,3,24,167295.0
9365,6432,960,5,26,80426.9
9366,954,295,4,20,210166.4
9367,4306,209,5,3,59194.25
9368,9700,802,5,10,79510.5
9369,1451,495,4,15,182984.6
9370,6588,395,2,28,98033.76
9371,5285,643,5,12,209721.6
9372,2765,229,2,1,92222.46
9373,6966,526,2,29,9504.06
9374,3013,901,1,5,60905.45
9375,3850,968,5,7,347982.75
9376,7465,557,5,0,89860.0
9377,9880,240,1,23,26191.55
9378,8263,113,1,3,45011.88
9379,6115,288,5,13,94168.8
9380,5061,495,1,19,43593.39
9381,5096,958,4,22,131005.68
9382,4560,136,4,24,140372.0
9383,6096,211,3,2,178660.86
9384,1965,377,4,23,237896.12
9385,1798,307,1,12,615.12
9386,8842,119,5,5,147962.5
9387,349,300,3,18,87782.64
9388,4303,945,2,29,41155.86
9389,8892,260,4,23,68188.12
9390,7592,915,2,4,151872.0
9391,4124,785,2,10,3531.6
9392,7651,657,3,5,28633.95
9393,2235,760,5,13,140183.1
9394,167,4,2,4,51012.48
9395,2589,757,3,8,36454.08
9396,8661,651,2,15,80532.4
9397,4137,475,1,0,9690.0
9398,2408,512,5,14,341149.1
9399,8938,638,4,9,273706.16
9400,3927,725,1,29,52126.78
9401,2710,983,1,15,65433.85
9402,4926,105,4,6,284357.52
9403,613,558,3,14,202806.06
9404,1359,687,1,27,42059.68
9405,6579,702,4,21,69861.28
9406,6395,939,2,17,31619.68
9407,3266,648,1,27,21402.87
9408,3505,265,4,14,90723.12
9409,801,331,3,13,90449.55
9410,8581,169,5,6,365265.2
9411,2626,177,5,2,128492.7
9412,2311,287,5,23,80973.2
9413,4157,181,5,11,220470.8
9414,1967,36,3,7,54686.79
9415,5878,799,5,0,193520.0
9416,6840,668,5,0,131975.0
9417,5368,252,2,2,38453.24
9418,9388,101,3,3,59582.25
9419,745,904,3,21,175273.35
9420,6108,122,4,2,38949.12
9421,1988,820,3,9,70993.65
9422,5100,149,3,12,87840.72
9423,9807,237,2,10,58824.0
9424,6268,580,1,3,11279.16
9425,1572,758,2,1,155477.52
9426,4483,666,5,0,309150.0
9427,5462,841,1,1,51797.79
9428,9875,499,4,27,183352.64
9429,7065,359,3,29,146113.74
9430,5869,786,1,19,40519.44
9431,613,849,2,17,81912.7
9432,5064,429,3,24,98201.88
9433,5821,733,4,30,165368.0
9434,3821,723,2,28,21248.64
9435,391,767,2,16,61471.2
9436,9452,686,4,17,52535.68
9437,8695,539,3,16,19897.92
9438,7616,239,5,24,95931.0
9439,8158,921,3,19,125193.6
9440,8817,582,3,27,75009.69
9441,9553,860,5,9,160492.15
9442,4014,15,2,19,77447.34
9443,4120,866,1,16,39670.68
9444,4946,402,3,4,68400.0
9445,8708,756,2,24,109604.16
9446,2432,30,2,12,71869.6
9447,247,615,1,2,24108.98
9448,6741,416,1,6,72623.46
9449,1181,758,3,27,171967.56
9450,3543,961,1,27,21470.03
9451,3580,555,3,25,35244.0
9452,359,561,2,1,24486.66
9453,6427,798,5,25,289961.25
9454,4789,790,2,4,51398.4
9455,1875,447,2,4,16538.88
9456,362,281,2,30,38774.4
9457,9372,220,3,24,29811.0
9458,3234,294,4,17,127896.36
9459,5120,631,1,30,27049.4
9460,493,83,4,8,204839.84
9461,1024,682,2,3,57150.46
9462,6891,667,1,19,25652.7
9463,9238,783,3,0,195969.0
9464,1532,79,5,11,351981.65
9465,8259,561,4,11,44026.52
9466,7415,456,3,17,119910.93
9467,9305,896,5,23,180399.45
9468,4578,865,3,23,141658.44
9469,7344,818,5,28,258512.4
9470,6448,813,5,3,129218.55
9471,132,284,2,20,32870.4
9472,6285,708,4,7,272955.0
9473,1712,393,4,27,58884.72
9474,1088,798,5,2,378882.7
9475,6824,559,5,5,314369.25
9476,2412,948,2,21,107552.18
9477,6889,377,5,0,386195.0
9478,3458,30,2,29,57985.7
9479,3576,263,5,11,139325.05
9480,6738,160,5,10,126567.0
9481,6837,627,5,22,205896.6
9482,8579,871,1,5,57084.55
9483,1133,357,4,7,157486.2
9484,9701,431,5,4,6787.2
9485,6126,511,5,13,259473.15
9486,1106,193,1,7,50448.78
9487,4959,203,4,27,118309.64
9488,3686,707,4,2,203134.4
9489,2370,292,1,29,31560.92
9490,8133,723,4,25,44268.0
9491,7509,748,1,25,10344.0
9492,8687,261,1,13,69220.68
9493,4680,744,5,14,336156.8
9494,7779,153,3,25,147638.25
9495,9172,930,1,25,34347.75
9496,8221,853,2,9,36352.68
9497,7998,993,2,23,81218.06
9498,6383,338,2,2,9754.92
9499,596,535,4,10,262900.8
9500,2946,391,3,0,107175.0
9501,5676,840,2,15,88014.1
9502,6036,857,3,14,6715.74
9503,2112,83,1,22,43417.14
9504,582,453,1,6,68823.98
9505,4813,712,3,21,143472.69
9506,6511,962,4,18,154888.16
9507,148,373,2,18,78011.52
9508,2249,770,5,30,175119.0
9509,4237,940,1,26,3490.58
9510,4593,548,3,24,157887.72
9511,4181,746,1,8,2274.24
9512,5448,9,4,21,212598.48
9513,2592,743,4,24,162369.44
9514,4513,148,5,25,254467.5
9515,8377,175,2,12,32241.44
9516,5051,381,5,3,201803.65
9517,68,770,4,1,198134.64
9518,6704,427,4,18,119805.28
9519,5503,43,1,3,3182.57
9520,9941,272,2,2,118907.32
9521,2609,798,4,23,238154.84
9522,3283,892,4,9,267678.32
9523,7850,161,1,28,51853.68
9524,9685,676,2,21,72420.88
9525,4813,206,3,10,148613.4
9526,6482,30,4,10,147006.0
9527,8100,481,5,17,208288.5
9528,2572,682,2,25,44188.5
9529,1038,864,5,3,369002.55
9530,8905,647,5,24,263575.6
9531,765,794,1,20,4828.8
9532,1633,926,3,20,174504.0
9533,1728,949,1,1,5570.73
9534,8104,232,5,19,208514.25
9535,608,570,2,14,102272.92
9536,9266,368,1,16,40167.96
9537,2114,853,1,16,16778.16
9538,4080,817,3,15,167466.15
9539,5526,397,2,29,64350.14
9540,6970,746,2,28,3559.68
9541,8577,718,2,0,23202.0
9542,4160,63,5,17,74907.5
9543,8677,135,3,28,123083.28
9544,1298,995,4,17,59813.12
9545,4278,481,2,1,99376.2
9546,7183,393,2,12,35492.16
9547,787,383,4,24,130145.44
9548,1833,574,2,9,96705.7
9549,3626,318,2,20,64905.6
9550,2156,398,3,27,21871.53
9551,9365,982,2,13,112012.5
9552,2348,690,5,17,265363.45
9553,5827,144,5,18,16285.2
9554,3966,510,4,1,184809.24
9555,4680,801,3,29,9442.29
9556,830,640,2,3,110457.78
9557,114,921,1,25,38640.0
9558,5103,856,4,15,154346.4
9559,2830,976,5,26,102190.3
9560,8247,851,4,26,234890.8
9561,1777,909,2,12,93443.68
9562,1911,755,3,14,44154.12
9563,6682,298,2,2,12150.04
9564,2739,800,3,19,83178.9
9565,5372,421,2,14,103879.4
9566,3552,860,3,4,101586.24
9567,1826,900,4,21,228591.24
9568,6864,315,5,18,11857.2
9569,7262,70,3,17,131409.75
9570,387,181,2,2,97106.24
9571,4989,759,3,5,180641.55
9572,9614,787,3,25,49785.75
9573,1999,370,5,9,14614.6
9574,1570,572,1,28,19082.88
9575,1897,783,4,13,227324.04
9576,847,2,5,15,2367.25
9577,1995,739,1,25,44177.25
9578,9706,167,2,14,127443.4
9579,1525,559,4,26,195901.68
9580,200,375,3,18,12014.64
9581,1478,314,3,18,140269.2
9582,8439,868,5,9,6438.25
9583,9944,599,1,9,32286.8
9584,9738,466,2,10,78233.4
9585,4210,703,3,9,31998.33
9586,2253,124,5,3,261094.9
9587,3239,132,1,24,32718.76
9588,9953,41,2,25,111135.0
9589,1114,696,1,16,18502.68
9590,5651,401,3,18,118045.56
9591,9381,478,2,5,119211.7
9592,7378,150,5,12,342632.4
9593,3513,314,5,7,265143.0
9594,5245,448,5,30,230048.0
9595,4214,37,3,20,117556.8
9596,7607,354,2,1,4264.92
9597,6450,663,4,24,42058.4
9598,755,825,4,12,41180.48
9599,7041,745,1,18,52892.46
9600,5137,564,5,30,64750.0
9601,373,649,3,19,100482.93
9602,3810,708,3,19,178301.25
9603,7104,941,1,2,58996.98
9604,7415,547,4,12,30845.76
9605,7503,942,2,23,53599.7
9606,7685,268,4,22,210384.72
9607,4720,688,1,16,27184.92
9608,8071,401,3,18,118045.56
9609,9062,161,4,10,259268.4
9610,1944,81,4,1,304397.28
9611,6861,759,2,2,124230.68
9612,8589,934,2,25,34239.0
9613,6827,624,5,30,38692.5
9614,3380,909,1,15,45129.05
9615,3266,122,1,23,7650.72
9616,9207,709,4,13,249359.4
9617,7661,391,5,30,125037.5
9618,2114,815,5,30,192143.0
9619,5469,296,1,5,16049.3
9620,1018,395,1,14,58547.94
9621,2462,751,5,29,205896.45
9622,2650,261,1,0,79564.0
9623,3250,704,4,7,189046.68
9624,2976,341,3,15,158100.0
9625,512,635,5,4,94444.8
9626,8904,266,3,21,54500.52
9627,5274,230,3,11,135069.96
9628,3991,216,5,26,15843.4
9629,3649,172,3,20,26668.8
9630,2789,896,3,11,125108.19
9631,5041,310,5,1,247787.1
9632,1945,774,2,2,17238.2
9633,5319,430,4,8,29300.16
9634,4168,15,1,17,39679.81
9635,6631,74,3,25,76011.75
9636,8083,438,1,18,52416.04
9637,6555,576,4,8,82071.36
9638,1576,619,3,5,72914.4
9639,7621,290,2,23,66931.48
9640,7358,597,3,14,56907.06
9641,3910,921,5,10,231840.0
9642,4645,152,3,21,147589.38
9643,6643,751,1,11,51619.11
9644,9985,212,4,20,118425.6
9645,7643,629,4,14,123950.08
9646,8300,211,5,2,297768.1
9647,8032,801,1,19,3590.73
9648,878,332,3,22,55797.3
9649,5034,928,4,7,225636.6
9650,5669,900,4,11,257526.84
9651,8989,905,3,4,140094.72
9652,1071,687,2,7,107165.76
9653,5204,200,3,28,40780.8
9654,7541,565,1,19,17026.2
9655,9341,502,1,13,64066.8
9656,8056,768,3,24,126585.6
9657,918,360,3,30,101810.1
9658,6906,859,4,5,211356.0
9659,7955,981,5,28,154166.4
9660,3872,374,4,10,153997.2
9661,2255,314,3,22,133426.8
9662,5914,507,3,19,23230.8
9663,8873,747,5,7,130678.95
9664,7573,790,3,11,71475.9
9665,925,787,5,12,97358.8
9666,5513,559,1,25,49637.25
9667,3985,709,2,21,113214.9
9668,722,928,4,12,213505.6
9669,6099,335,2,4,6374.4
9670,5550,309,2,5,122420.8
9671,3864,512,2,15,134872.9
9672,3011,583,3,17,179048.43
9673,485,669,5,12,43925.2
9674,4257,792,1,18,43125.44
9675,7427,421,5,7,280836.75
9676,9180,368,3,27,104723.61
9677,2133,199,5,6,176767.0
9678,9688,983,5,8,354112.6
9679,120,932,4,0,297920.0
9680,813,622,2,28,31056.48
9681,1055,621,3,18,194212.08
9682,689,199,3,3,109445.1
9683,1903,786,4,24,152072.96
9684,3774,453,3,25,164738.25
9685,7927,590,1,17,21106.9
9686,3410,281,3,24,63146.88
9687,3705,145,2,24,45621.28
9688,1669,738,3,26,89241.78
9689,8242,939,3,10,51429.6
9690,906,208,1,0,5827.0
9691,9364,439,3,2,197626.8
9692,5393,843,1,11,21155.3
9693,9239,482,3,22,99936.72
9694,8139,633,3,5,63284.25
9695,7654,769,3,4,19615.68
9696,1141,669,5,25,37436.25
9697,2482,754,5,6,20924.4
9698,1102,459,1,24,55011.08
9699,8820,299,2,21,39360.96
9700,6035,381,4,27,121498.28
9701,6185,147,2,30,107478.0
9702,7548,337,5,25,97027.5
9703,2788,942,1,25,26103.75
9704,1727,355,5,15,328682.25
9705,4630,409,2,19,13645.26
9706,969,944,2,17,120037.92
9707,5631,550,5,28,252586.8
9708,4154,572,1,21,20938.16
9709,9177,93,1,21,22872.08
9710,9846,648,3,5,83559.15
9711,5392,332,5,24,90611.0
9712,9172,93,2,4,55587.84
9713,8457,131,5,25,140385.0
9714,2807,689,3,30,10260.6
9715,8253,291,2,5,118881.1
9716,7516,838,1,0,36507.0
9717,6937,541,1,11,55043.83
9718,7388,538,4,9,16460.08
9719,6068,970,5,29,268472.3
9720,7370,34,3,16,180404.28
9721,2093,334,4,21,107879.24
9722,7484,974,1,6,10480.06
9723,7821,149,2,6,62553.24
9724,993,511,5,3,289297.65
9725,824,367,2,13,33321.0
9726,8873,705,3,26,16374.72
9727,6026,967,5,17,209263.75
9728,189,452,3,0,236910.0
9729,7546,741,4,19,134349.84
9730,1607,467,2,2,36804.88
9731,5494,503,2,21,11123.2
9732,6843,52,3,6,31733.46
9733,8906,811,2,18,97545.56
9734,927,857,4,5,9891.4
9735,8942,36,2,6,36849.88
9736,1763,358,4,4,255774.72
9737,9669,101,1,28,14742.0
9738,5038,379,1,13,19170.45
9739,8552,888,3,4,57248.64
9740,9051,278,4,1,316019.88
9741,8257,781,3,22,12575.16
9742,8320,202,4,1,202906.44
9743,9162,415,1,5,24259.2
9744,478,555,4,16,52631.04
9745,9840,770,2,16,84057.12
9746,1548,5,3,1,147552.57
9747,6267,15,1,12,42070.16
9748,5729,880,1,10,24454.8
9749,1174,475,4,27,28294.8
9750,4319,418,4,11,131776.96
9751,3251,245,3,21,168227.34
9752,2623,116,2,1,32911.56
9753,8259,982,4,16,216300.0
9754,7837,127,3,23,79246.86
9755,1486,389,3,4,211325.76
9756,3554,107,2,5,136503.6
9757,3155,417,4,1,257368.32
9758,6196,157,3,9,100608.69
9759,3596,439,5,23,258797.0
9760,7609,198,1,23,49749.7
9761,8638,743,3,17,132993.39
9762,2078,204,5,8,126458.6
9763,7129,765,2,22,56865.12
9764,9412,648,1,23,22575.63
9765,8162,397,2,13,78851.58
9766,4650,348,2,19,29010.96
9767,1402,630,5,21,236008.55
9768,6882,546,3,5,170549.7
9769,8614,87,1,3,13142.53
9770,2525,581,4,14,254143.76
9771,8486,828,4,9,138367.32
9772,896,762,3,29,72633.0
9773,4012,77,5,7,26760.75
9774,3351,623,2,25,55662.0
9775,1821,570,1,0,59461.0
9776,7805,705,2,0,14752.0
9777,119,397,2,6,85195.96
9778,9510,459,2,21,114365.14
9779,7214,165,1,3,21779.41
9780,2699,984,3,0,64578.0
9781,1699,228,5,2,269220.7
9782,9697,330,1,19,57100.95
9783,1206,31,3,29,151434.48
9784,3215,651,4,23,145905.76
9785,5587,333,2,30,32803.4
9786,3422,422,5,7,194625.75
9787,7117,267,5,6,359564.1
9788,6396,677,2,12,9225.92
9789,8541,37,5,28,176335.2
9790,658,752,5,22,36160.8
9791,4803,203,2,13,70499.58
9792,7280,911,4,22,163775.04
9793,4632,668,5,4,126696.0
9794,2377,824,5,21,156052.65
9795,921,576,3,15,56870.1
9796,9905,520,4,24,185777.44
9797,902,186,3,21,97738.8
9798,7004,608,2,4,73384.32
9799,220,661,2,21,65525.76
9800,8234,333,4,21,74041.96
9801,4808,986,1,23,37989.49
9802,3686,922,5,12,144984.4
9803,3599,188,3,8,47759.04
9804,4107,787,1,14,19029.22
9805,1269,77,3,25,12948.75
9806,8026,517,5,23,228401.25
9807,9679,456,4,25,144471.0
9808,4510,73,1,22,56301.18
9809,1328,412,4,12,179386.24
9810,5336,3,4,9,60016.32
9811,2188,631,5,6,181617.4
9812,8667,668,4,15,89743.0
9813,5258,11,5,13,319498.8
9814,5280,220,3,8,36087.0
9815,5181,749,1,19,17536.5
9816,8907,972,3,14,4847.82
9817,8621,14,4,4,158442.24
9818,4439,461,4,0,85088.0
9819,1361,513,2,9,82527.9
9820,6270,421,2,16,101463.6
9821,9660,515,2,20,40340.8
9822,4212,741,1,20,33172.8
9823,3649,251,5,19,47231.1
9824,7935,33,1,17,14998.93
9825,8693,660,4,27,206806.08
9826,3101,637,2,12,25544.64
9827,1366,523,2,9,131029.08
9828,5590,555,2,0,31328.0
9829,4390,313,1,25,42726.0
9830,7218,916,5,27,196618.2
9831,1354,994,2,13,136708.32
9832,6392,331,4,28,99806.4
9833,6667,284,4,28,59166.72
9834,6606,849,1,7,45890.85
9835,4391,9,2,15,114372.6
9836,9176,364,5,16,226140.6
9837,484,138,5,0,84145.0
9838,4870,455,1,12,42403.68
9839,753,858,5,2,257450.9
9840,8380,209,5,2,59804.5
9841,9059,6,3,5,126782.25
9842,3001,851,3,25,178548.75
9843,4124,200,3,7,52675.2
9844,1703,542,5,21,264499.9
9845,4502,539,1,1,7817.04
9846,9414,544,2,1,44914.32
9847,1543,440,1,17,14994.78
9848,3370,28,1,19,46296.36
9849,7089,746,3,3,7193.52
9850,9549,167,1,4,71131.2
9851,7372,216,4,19,13873.68
9852,1740,747,4,22,87681.36
9853,698,214,1,23,5814.27
9854,7273,221,1,23,53082.26
9855,3892,811,2,21,93976.82
9856,9433,948,2,3,132057.74
9857,8553,41,2,0,148180.0
9858,2001,298,4,14,21324.56
9859,7968,173,4,1,214572.6
9860,9830,708,1,4,70440.0
9861,6395,450,1,8,51566.0
9862,2352,50,3,17,28184.31
9863,3407,276,2,16,62601.84
9864,7945,80,5,7,265780.05
9865,6931,555,4,3,60776.32
9866,9765,911,2,0,104984.0
9867,4735,613,4,26,18917.36
9868,2103,390,3,22,53880.84
9869,7670,142,1,18,32722.92
9870,3538,553,3,2,179983.86
9871,938,32,2,15,87748.9
9872,5680,331,5,27,126490.75
9873,9127,526,3,17,16665.57
9874,4932,363,3,15,130093.35
9875,6581,731,4,11,6176.6
9876,2784,472,2,9,52632.58
9877,3135,772,2,0,93558.0
9878,1369,427,2,22,56980.56
9879,2817,459,2,27,105679.18
9880,5664,179,3,9,146125.98
9881,5821,933,5,19,322444.8
9882,9653,444,1,7,18123.84
9883,5693,513,5,24,172311.0
9884,137,898,1,3,69152.27
9885,2268,301,4,17,115682.08
9886,6087,636,5,20,219064.0
9887,9889,773,3,17,139370.28
9888,6502,124,1,10,48450.6
9889,6262,202,4,1,202906.44
9890,889,846,5,21,145316.55
9891,2416,937,5,23,280834.4
9892,8146,513,1,21,35822.55
9893,6839,889,2,24,28867.84
9894,3479,304,5,4,380505.6
9895,1563,198,4,14,222258.4
9896,1157,126,2,25,39739.5
9897,672,205,5,18,228488.9
9898,5243,803,2,21,102249.7
9899,9806,667,1,13,27552.9
9900,7877,613,4,8,23518.88
9901,7058,849,1,7,45890.85
9902,8773,479,5,24,235793.8
9903,3807,662,5,13,48998.4
9904,3576,474,2,8,124742.8
9905,5876,619,5,18,104894.4
9906,9904,436,3,0,190005.0
9907,2370,965,4,9,144311.44
9908,7936,653,5,10,183483.0
9909,2770,808,2,10,97021.8
9910,6445,138,2,5,31975.1
9911,9951,194,1,15,578.0
9912,5498,870,1,27,41293.18
9913,2073,662,5,28,40550.4
9914,4731,51,1,18,44822.02
9915,9567,362,4,10,97826.4
9916,7371,342,5,9,320110.7
9917,3715,459,2,2,141870.68
9918,4967,435,2,18,57600.08
9919,7191,644,3,24,97262.52
9920,9356,373,2,10,85622.4
9921,8019,933,2,24,121016.32
9922,3661,839,2,17,39981.1
9923,5931,942,1,12,30628.4
9924,9395,623,5,13,161419.8
9925,3539,48,4,8,129142.24
9926,5586,326,3,28,25319.52
9927,7590,776,3,16,183148.56
9928,244,612,2,25,70533.0
9929,5675,3,3,19,40065.84
9930,3233,582,5,18,140429.1
9931,2338,87,3,25,30485.25
9932,6494,744,2,28,112573.44
9933,9220,596,1,28,25906.32
9934,7112,227,3,9,51495.99
9935,4578,614,5,3,337642.45
9936,9732,339,3,20,82161.6
9937,4559,807,3,29,111017.73
9938,1922,218,4,0,196172.0
9939,7682,232,1,1,50970.15
9940,6440,634,1,23,2936.01
9941,1045,138,4,1,66642.84
9942,7059,604,3,16,38452.68
9943,3294,358,1,13,57948.96
9944,697,149,5,29,118119.15
9945,114,433,2,14,91118.72
9946,5949,391,1,20,28580.0
9947,422,609,2,15,26698.5
9948,6862,928,1,29,43065.05
9949,4952,563,3,26,75517.74
9950,9625,707,3,13,135250.2
9951,485,796,4,20,120310.4
9952,9409,89,5,16,257892.6
9953,6828,270,1,0,15917.0
9954,8329,794,2,22,9416.16
9955,3982,773,2,15,95152.4
9956,8139,482,4,12,150332.16
9957,9225,547,1,30,6134.1
9958,5414,637,5,19,58781.7
9959,3567,586,3,7,72185.67
9960,7127,925,4,2,5072.48
9961,545,873,1,0,19443.0
9962,379,999,3,7,76367.88
9963,5444,570,1,29,42217.31
9964,2739,44,2,28,19641.6
9965,8908,719,4,23,30704.52
9966,5359,492,5,24,130347.6
9967,1468,960,5,6,102163.9
9968,9502,686,5,7,73581.6
9969,7539,834,4,9,269898.72
9970,7664,991,4,4,87939.84
9971,8686,852,3,30,20006.7
9972,7623,695,2,17,10167.5
9973,9169,69,1,26,16471.66
9974,3269,133,1,2,65721.74
9975,6720,587,1,3,64385.69
9976,8338,316,5,9,226530.85
9977,4280,580,3,17,28953.72
9978,7998,84,2,20,60800.0
9979,3860,195,3,24,166547.16
9980,4050,739,1,6,55368.82
9981,6770,53,2,2,37159.64
9982,881,278,3,9,217862.19
9983,1529,780,5,12,152961.6
9984,9740,95,4,12,59273.28
9985,4939,114,5,8,157320.0
9986,1866,679,4,25,114531.0
9987,4607,835,1,23,59094.42
9988,4406,920,3,12,139484.4
9989,676,33,1,14,15541.06
9990,9276,760,2,1,63807.48
9991,5162,144,3,27,8698.68
9992,5759,980,2,4,128707.2
9993,7619,766,3,14,172227.9
9994,3014,440,1,27,13188.18
9995,2698,220,5,0,65375.0
9996,9664,606,3,18,85890.9
9997,5154,313,2,7,105960.48
9998,2361,421,4,5,229501.0
9999,7693,89,5,2,300874.7
10000,9304,320,2,12,36424.96
10001,5292,309,2,29,91493.44
10002,8223,369,1,5,45888.8
10003,2854,470,3,22,159871.14
10004,3990,60,4,8,266910.4
10005,3757,279,3,22,14166.36
10006,4671,328,3,24,159757.32
10007,875,717,2,20,8542.4
10008,3838,458,1,25,20593.5
10009,6968,174,4,4,162654.72
10010,3382,502,5,8,338744.0
10011,3918,976,2,25,41428.5
10012,1415,297,3,3,156002.19
10013,1674,893,4,0,117088.0
10014,5220,586,5,1,128071.35
10015,9902,643,3,21,112963.68
10016,5720,110,1,23,47626.81
10017,1812,372,1,9,27514.76
10018,9808,703,3,5,33404.85
10019,3790,10,5,20,51296.0
10020,8317,688,5,30,113270.5
10021,2802,645,5,9,66980.55
10022,7840,325,5,17,156147.9
10023,3776,944,2,17,120037.92
10024,769,480,2,24,24696.96
10025,9897,195,3,19,177504.21
10026,5510,332,3,20,57228.0
10027,8855,764,4,16,150931.2
10028,1968,872,1,8,59274.68
10029,70,395,4,26,201513.84
10030,1889,798,3,9,211091.79
10031,3115,690,4,5,242983.4
10032,9194,840,3,3,150659.43
10033,8417,480,1,30,11373.6
10034,487,703,4,0,46884.0
10035,7157,505,3,11,91044.33
10036,6430,3,3,28,35614.08
10037,8953,771,5,2,180947.2
10038,1353,98,3,25,164214.0
10039,7737,937,4,21,230503.04
10040,4463,476,5,16,323988.0
10041,6697,419,1,20,1896.0
10042,7003,130,1,25,14702.25
10043,7164,613,5,19,25883.55
10044,6368,30,2,18,66969.4
10045,1821,725,3,10,198228.6
10046,286,921,2,10,92736.0
10047,816,349,1,13,61795.23
10048,1835,337,1,15,21992.9
10049,783,7,5,23,66008.25
10050,4803,207,3,0,215313.0
10051,2400,49,2,6,58652.24
10052,416,933,4,18,261140.48
10053,2918,410,1,19,14034.87
10054,6227,902,3,19,21386.43
10055,6933,475,4,21,30620.4
10056,4757,302,3,23,130993.17
10057,5941,743,5,24,202961.8
10058,1405,410,2,24,26337.04
10059,6866,48,1,29,24916.03
10060,4624,212,2,0,74016.0
10061,3338,654,3,29,162608.46
10062,8054,818,2,25,107713.5
10063,7827,464,2,21,109416.58
10064,7984,33,2,22,28190.76
10065,4676,976,4,25,82857.0
10066,5074,764,2,10,80856.0
10067,1164,587,1,16,55756.68
10068,3462,952,2,22,23531.04
10069,4419,892,4,15,250029.2
10070,7314,523,4,18,236140.32
10071,4119,932,2,4,143001.6
10072,3067,215,1,16,55163.64
10073,2972,268,2,23,103843.74
10074,9874,405,3,5,219811.95
10075,6188,366,1,3,29387.12
10076,9157,636,1,20,43812.8
10077,5949,615,5,24,93483.8
10078,7867,262,5,14,177117.0
10079,2964,641,5,30,230741.0
10080,9601,558,1,19,63671.67
10081,3361,881,3,26,26016.18
10082,3283,662,2,0,22528.0
10083,9366,508,1,28,35471.52
10084,1583,463,1,0,41902.0
10085,651,459,1,4,69487.68
10086,7558,462,4,20,80857.6
10087,3179,147,4,17,254876.4
10088,2329,596,3,14,92830.98
10089,5697,105,4,15,257131.8
10090,7942,811,5,8,273603.4
10091,7756,492,1,0,34302.0
10092,5215,194,1,28,489.6
10093,2461,660,4,1,280463.04
10094,7817,713,3,21,37957.92
10095,8136,551,5,3,37999.75
10096,5327,942,3,6,98150.1
10097,6587,389,1,24,55766.52
10098,1796,359,5,26,253812.6
10099,6602,405,5,12,339358.8
10100,3177,114,1,28,24624.0
10101,5071,842,2,24,94486.24
10102,6451,706,4,23,26127.64
10103,6160,4,1,19,21520.89
10104,5225,483,2,9,70581.42
10105,8677,747,4,9,102294.92
10106,9681,406,3,17,54411.48
10107,7335,911,2,15,89236.4
10108,2632,180,1,1,70360.29
10109,8374,288,1,11,19266.72
10110,9018,654,2,29,108405.64
10111,7131,745,2,24,98044.56
10112,3760,317,4,26,51151.76
10113,5095,794,5,4,28972.8
10114,8346,682,2,24,44777.68
10115,6426,980,4,5,254733.0
10116,2921,586,3,17,64423.77
10117,344,944,3,22,169210.08
10118,9029,174,1,8,38969.36
10119,9184,829,2,5,87287.9
10120,3241,417,3,4,187176.96
10121,3578,511,3,3,173578.59
10122,7210,891,2,20,18574.4
10123,3409,932,2,20,119168.0
10124,5845,651,2,6,89059.36
10125,3292,532,2,2,145337.92
10126,7729,745,1,30,45152.1
10127,3159,404,3,15,71216.4
10128,6047,482,1,26,31603.92
10129,6024,589,1,16,56162.4
10130,1164,323,5,11,118846.15
10131,8593,400,3,6,100180.5
10132,3170,881,5,28,42188.4
10133,8158,560,4,23,59865.96
10134,9366,783,4,30,182904.4
10135,7871,610,5,4,363244.8
10136,9325,686,1,8,14558.08
10137,7587,749,3,2,63651.0
