order_id,customer_id,order_date,order_status,total_amount,payment_status
5312,201,2026-04-18,Returned,27382,Refunded
5313,728,2024-10-06,Returned,28765,Pending
5314,289,2025-03-12,Pending,4069,Failed
5315,418,2024-08-04,Delivered,9701,Pending
5316,760,2026-04-02,Pending,19078,Refunded
5317,244,2025-01-18,Confirmed,23655,Refunded
5318,247,2025-04-08,Returned,27375,Failed
5319,307,2025-02-07,Pending,25685,Refunded
5320,463,2026-06-12,Shipped,28693,Paid
5321,866,2026-03-20,Delivered,9404,Pending
5322,794,2024-12-16,Shipped,25511,Failed
5323,606,2026-07-08,Pending,801,Refunded
5324,311,2025-09-25,Shipped,20156,Failed
5325,879,2024-08-06,Returned,21801,Pending
5326,570,2025-12-13,Confirmed,30983,Failed
5327,708,2024-11-13,Returned,7764,Failed
5328,266,2025-05-07,Confirmed,5892,Paid
5329,134,2024-12-14,Returned,38881,Failed
5330,708,2026-06-13,Cancelled,7676,Refunded
5331,595,2025-01-30,Returned,39780,Paid
5332,927,2026-06-24,Cancelled,46052,Paid
5333,524,2025-06-04,Cancelled,16671,Failed
5334,206,2026-04-29,Returned,28801,Failed
5335,958,2025-11-28,Confirmed,29091,Pending
5336,678,2025-10-07,Confirmed,46227,Refunded
5337,636,2026-01-25,Confirmed,41311,Paid
5338,896,2026-04-29,Delivered,30876,Paid
5339,729,2025-11-06,Shipped,41468,Pending
5340,253,2025-11-26,Pending,11373,Paid
5341,956,2024-09-17,Shipped,36525,Refunded
5342,724,2024-12-18,Delivered,2036,Paid
5343,974,2024-09-28,Pending,28186,Refunded
5344,473,2025-05-16,Shipped,18708,Pending
5345,834,2025-08-10,Delivered,36762,Failed
5346,875,2024-10-01,Returned,21335,Paid
5347,75,2024-12-18,Shipped,33531,Pending
5348,149,2024-07-31,Shipped,41181,Pending
5349,216,2024-12-08,Confirmed,31412,Pending
5350,220,2025-01-19,Confirmed,2029,Paid
5351,226,2026-04-07,Delivered,939,Pending
5352,396,2025-05-22,Delivered,30847,Failed
5353,714,2025-07-28,Returned,10102,Pending
5354,220,2025-08-17,Returned,33984,Pending
5355,13,2026-02-16,Cancelled,43038,Failed
5356,585,2024-11-05,Delivered,15446,Refunded
5357,776,2024-11-16,Pending,42608,Failed
5358,550,2024-11-07,Returned,28612,Refunded
5359,155,2025-04-28,Pending,13011,Refunded
5360,931,2025-02-07,Shipped,13543,Refunded
5361,408,2025-06-28,Pending,5523,Paid
5362,633,2025-02-04,Confirmed,712,Paid
5363,686,2025-01-10,Shipped,46537,Pending
5364,619,2026-04-16,Cancelled,41275,Pending
5365,464,2025-11-19,Confirmed,35112,Paid
5366,542,2024-11-08,Delivered,3350,Paid
5367,666,2026-01-23,Pending,26786,Pending
5368,513,2025-07-10,Shipped,43442,Refunded
5369,877,2025-10-19,Confirmed,24787,Paid
5370,468,2025-12-08,Cancelled,44051,Refunded
5371,766,2025-06-02,Returned,47118,Pending
5372,365,2026-04-14,Delivered,22389,Paid
5373,700,2025-05-29,Returned,44783,Pending
5374,127,2025-11-15,Pending,39295,Pending
5375,257,2024-08-19,Cancelled,28679,Failed
5376,754,2026-02-15,Confirmed,14019,Failed
5377,91,2025-12-21,Confirmed,30735,Refunded
5378,832,2024-10-17,Shipped,23846,Pending
5379,339,2024-09-03,Confirmed,33433,Refunded
5380,660,2026-06-11,Returned,39820,Paid
5381,230,2026-06-05,Shipped,48589,Failed
5382,420,2025-10-25,Returned,7955,Refunded
5383,660,2025-07-21,Returned,49520,Paid
5384,458,2026-07-10,Cancelled,44282,Pending
5385,836,2025-11-05,Pending,48693,Paid
5386,641,2025-04-30,Shipped,30467,Paid
5387,108,2025-04-12,Cancelled,19589,Failed
5388,932,2025-05-12,Pending,23725,Failed
5389,375,2024-11-21,Confirmed,33460,Refunded
5390,874,2025-07-23,Returned,14019,Refunded
5391,820,2025-07-07,Cancelled,36640,Failed
5392,797,2025-09-18,Confirmed,30720,Refunded
5393,979,2025-04-29,Returned,13594,Refunded
5394,840,2025-03-30,Delivered,20851,Pending
5395,714,2024-11-30,Confirmed,11666,Refunded
5396,31,2024-09-01,Delivered,8715,Paid
5397,8,2026-04-27,Returned,7868,Failed
5398,251,2025-01-21,Shipped,29193,Failed
5399,644,2026-01-10,Returned,47025,Paid
5400,684,2025-05-21,Confirmed,4644,Failed
5401,903,2024-10-19,Delivered,44934,Pending
5402,288,2024-09-24,Shipped,30209,Pending
5403,153,2025-07-12,Delivered,45384,Pending
5404,682,2025-03-28,Pending,16745,Refunded
5405,432,2026-01-15,Shipped,14868,Refunded
5406,184,2025-06-20,Cancelled,6768,Pending
5407,464,2025-04-13,Confirmed,37679,Refunded
5408,530,2026-06-22,Delivered,38021,Failed
5409,403,2026-03-20,Cancelled,40825,Failed
5410,702,2026-03-03,Pending,737,Refunded
5411,858,2024-09-06,Returned,21128,Pending
5412,473,2025-11-28,Confirmed,7968,Pending
5413,590,2026-02-03,Shipped,48710,Pending
5414,657,2025-09-15,Confirmed,18201,Pending
5415,559,2024-08-28,Shipped,10164,Paid
5416,292,2026-07-02,Shipped,37773,Pending
5417,112,2025-10-19,Returned,4638,Pending
5418,800,2025-12-01,Cancelled,10582,Failed
5419,591,2024-11-23,Delivered,49428,Paid
5420,664,2026-06-27,Shipped,19958,Paid
5421,146,2025-11-25,Confirmed,26684,Refunded
5422,294,2024-08-02,Shipped,26085,Failed
5423,257,2025-11-21,Cancelled,23017,Paid
5424,63,2024-09-03,Cancelled,46490,Failed
5425,419,2025-05-07,Cancelled,34204,Paid
5426,130,2025-07-10,Confirmed,15603,Refunded
5427,763,2026-04-12,Returned,18182,Refunded
5428,364,2026-01-22,Pending,39890,Paid
5429,378,2025-09-10,Shipped,683,Refunded
5430,462,2026-02-25,Returned,10134,Failed
5431,916,2025-03-15,Delivered,4109,Paid
5432,6,2025-04-29,Returned,18693,Paid
5433,246,2025-05-19,Confirmed,21219,Failed
5434,108,2025-06-02,Cancelled,31202,Refunded
5435,936,2025-11-24,Shipped,46281,Pending
5436,855,2025-11-27,Delivered,44269,Refunded
5437,174,2025-01-26,Pending,1517,Failed
5438,379,2026-01-01,Shipped,18712,Pending
5439,309,2024-10-30,Delivered,18937,Failed
5440,821,2026-06-07,Delivered,39643,Paid
5441,793,2025-03-07,Confirmed,18285,Pending
5442,54,2025-02-20,Pending,7530,Failed
5443,781,2025-07-25,Delivered,46392,Pending
5444,860,2025-07-26,Shipped,4038,Pending
5445,680,2025-12-11,Returned,34401,Refunded
5446,725,2024-08-27,Returned,5720,Paid
5447,552,2025-05-12,Cancelled,27698,Failed
5448,45,2025-04-17,Returned,31364,Paid
5449,106,2025-06-13,Delivered,41712,Refunded
5450,919,2026-04-08,Cancelled,24836,Paid
5451,290,2025-11-23,Shipped,44430,Pending
5452,486,2025-02-15,Shipped,42703,Pending
5453,340,2025-08-30,Confirmed,40934,Paid
5454,654,2025-09-10,Shipped,8628,Pending
5455,912,2025-03-30,Shipped,27717,Refunded
5456,893,2025-12-17,Returned,22827,Paid
5457,542,2024-09-16,Delivered,31640,Failed
5458,979,2024-10-22,Confirmed,18325,Pending
5459,934,2026-03-10,Delivered,35398,Failed
5460,659,2026-03-05,Returned,38129,Failed
5461,181,2025-06-01,Returned,6232,Failed
5462,971,2025-06-23,Returned,4057,Pending
5463,715,2025-04-13,Delivered,45874,Refunded
5464,857,2026-03-16,Returned,26651,Pending
5465,187,2025-03-27,Shipped,43070,Paid
5466,123,2024-09-15,Delivered,9628,Paid
5467,144,2026-05-16,Delivered,15611,Pending
5468,425,2025-01-26,Pending,26293,Pending
5469,214,2024-10-24,Cancelled,43798,Refunded
5470,710,2026-05-22,Delivered,9446,Failed
5471,937,2025-02-14,Shipped,28241,Paid
5472,565,2024-12-26,Confirmed,14072,Refunded
5473,925,2025-11-06,Confirmed,19957,Pending
5474,414,2025-04-07,Delivered,8166,Refunded
5475,485,2024-09-04,Cancelled,33775,Failed
5476,51,2026-01-06,Cancelled,10478,Paid
5477,485,2025-07-18,Cancelled,49124,Pending
5478,926,2026-04-27,Shipped,10704,Refunded
5479,847,2025-04-18,Returned,47779,Failed
5480,127,2026-01-04,Cancelled,31102,Refunded
5481,571,2025-03-31,Confirmed,33894,Pending
5482,399,2026-02-09,Shipped,22962,Pending
5483,913,2025-11-11,Cancelled,29697,Pending
5484,148,2025-11-07,Confirmed,7202,Failed
5485,534,2024-11-21,Shipped,42069,Failed
5486,499,2025-01-09,Shipped,15252,Refunded
5487,849,2025-04-09,Confirmed,39490,Pending
5488,660,2026-06-07,Confirmed,1136,Paid
5489,182,2025-03-19,Confirmed,2596,Failed
5490,661,2024-12-13,Returned,38320,Failed
5491,172,2024-11-30,Delivered,14297,Refunded
5492,68,2025-02-05,Pending,8546,Pending
5493,956,2026-02-22,Returned,21070,Refunded
5494,466,2025-12-27,Confirmed,32168,Failed
5495,182,2024-12-31,Delivered,7201,Paid
5496,750,2026-05-10,Delivered,32376,Paid
5497,406,2024-07-22,Returned,47442,Failed
5498,761,2025-10-07,Pending,12110,Pending
5499,659,2025-08-10,Cancelled,10836,Failed
5500,463,2025-02-19,Confirmed,43879,Failed
5501,937,2026-03-03,Confirmed,48524,Refunded
5502,428,2024-09-26,Delivered,23913,Failed
5503,596,2025-02-12,Cancelled,4703,Paid
5504,93,2025-06-21,Cancelled,32667,Failed
5505,969,2025-04-22,Pending,16977,Refunded
5506,658,2026-06-11,Delivered,5418,Refunded
5507,766,2025-01-15,Shipped,8628,Refunded
5508,608,2026-06-15,Shipped,28276,Failed
5509,260,2026-04-30,Delivered,25862,Failed
5510,914,2026-07-12,Pending,5833,Failed
5511,995,2025-07-28,Confirmed,45407,Paid
5512,229,2025-05-10,Shipped,7489,Pending
5513,776,2025-06-16,Pending,14423,Paid
5514,32,2026-06-24,Pending,35686,Refunded
5515,564,2025-01-19,Shipped,32645,Pending
5516,474,2024-09-10,Cancelled,35154,Paid
5517,491,2026-07-06,Shipped,20474,Refunded
5518,196,2024-10-21,Confirmed,11004,Failed
5519,538,2025-04-05,Delivered,8828,Paid
5520,255,2025-08-19,Delivered,34713,Pending
5521,174,2025-12-26,Shipped,26794,Failed
5522,674,2025-09-20,Returned,44671,Failed
5523,181,2025-04-07,Shipped,21344,Pending
5524,96,2026-05-05,Confirmed,16043,Refunded
5525,207,2024-10-15,Cancelled,46210,Pending
5526,319,2025-09-02,Delivered,30603,Paid
5527,794,2026-02-19,Shipped,37848,Refunded
5528,445,2026-02-28,Returned,24937,Refunded
5529,97,2025-12-19,Pending,38485,Failed
5530,805,2025-04-23,Confirmed,31218,Pending
5531,706,2024-10-16,Shipped,3593,Pending
5532,174,2024-08-09,Pending,45830,Refunded
5533,810,2026-07-10,Cancelled,47819,Paid
5534,522,2025-04-14,Delivered,1526,Paid
5535,583,2025-02-01,Delivered,9630,Pending
5536,344,2024-09-12,Pending,48450,Refunded
5537,943,2025-12-13,Shipped,16273,Pending
5538,368,2024-12-18,Confirmed,5775,Refunded
5539,299,2024-07-25,Cancelled,33205,Failed
5540,968,2024-10-26,Confirmed,45779,Pending
5541,905,2024-11-02,Confirmed,10989,Pending
5542,560,2026-06-21,Cancelled,21411,Failed
5543,254,2024-12-07,Cancelled,25948,Failed
5544,229,2024-07-29,Confirmed,33981,Refunded
5545,706,2024-11-19,Cancelled,21976,Pending
5546,960,2024-08-31,Shipped,27795,Failed
5547,912,2026-04-04,Confirmed,15843,Paid
5548,75,2025-07-10,Cancelled,45943,Pending
5549,98,2024-12-31,Returned,28393,Refunded
5550,449,2026-01-10,Cancelled,8682,Refunded
5551,801,2025-09-30,Cancelled,25527,Paid
5552,118,2025-05-12,Returned,17039,Pending
5553,713,2026-03-18,Cancelled,44143,Paid
5554,662,2025-11-30,Pending,2657,Paid
5555,364,2026-03-01,Cancelled,17522,Refunded
5556,42,2026-04-26,Confirmed,12327,Paid
5557,816,2025-08-25,Returned,29126,Paid
5558,591,2025-07-21,Shipped,9661,Refunded
5559,149,2025-10-15,Pending,14286,Refunded
5560,314,2026-01-03,Pending,28759,Pending
5561,30,2025-03-22,Returned,45349,Paid
5562,91,2025-01-12,Confirmed,13742,Failed
5563,600,2026-04-30,Cancelled,20381,Refunded
5564,289,2025-01-19,Confirmed,1852,Pending
5565,994,2026-06-19,Confirmed,4058,Pending
5566,697,2026-06-29,Cancelled,34955,Refunded
5567,111,2024-10-22,Cancelled,44397,Pending
5568,919,2025-03-16,Delivered,15054,Refunded
5569,378,2025-06-20,Shipped,6631,Paid
5570,692,2026-04-14,Returned,32259,Failed
5571,619,2025-02-26,Cancelled,37756,Failed
5572,17,2025-06-10,Cancelled,4080,Paid
5573,247,2026-03-25,Confirmed,15570,Paid
5574,24,2025-12-12,Pending,35084,Pending
5575,213,2024-09-26,Delivered,17461,Refunded
5576,173,2024-07-18,Shipped,29248,Refunded
5577,904,2024-07-15,Returned,40312,Paid
5578,441,2025-04-24,Confirmed,13931,Pending
5579,794,2026-02-14,Shipped,20573,Pending
5580,491,2025-05-23,Cancelled,10074,Pending
5581,81,2025-02-06,Confirmed,26994,Refunded
5582,309,2026-07-12,Returned,31370,Pending
5583,983,2025-11-19,Confirmed,31576,Failed
5584,970,2024-07-15,Confirmed,812,Pending
5585,183,2025-05-02,Delivered,15042,Refunded
5586,665,2026-04-14,Delivered,36602,Refunded
5587,75,2025-03-29,Returned,47323,Failed
5588,911,2024-12-10,Delivered,12301,Failed
5589,47,2026-05-02,Returned,579,Pending
5590,9,2025-05-05,Confirmed,19091,Refunded
5591,542,2024-11-30,Pending,24182,Paid
5592,719,2025-08-16,Shipped,1114,Refunded
5593,409,2025-08-05,Pending,13579,Pending
5594,759,2025-08-03,Delivered,9755,Failed
5595,530,2026-01-12,Confirmed,24486,Pending
5596,199,2025-01-01,Delivered,2958,Failed
5597,551,2025-06-17,Delivered,35332,Failed
5598,33,2026-02-25,Pending,666,Failed
5599,545,2025-04-23,Returned,44743,Refunded
5600,240,2026-05-17,Cancelled,19158,Paid
5601,758,2025-11-25,Cancelled,48431,Refunded
5602,361,2025-02-14,Delivered,7058,Pending
5603,743,2025-04-22,Returned,25855,Pending
5604,657,2024-11-30,Shipped,20457,Paid
5605,896,2024-08-07,Delivered,46262,Paid
5606,144,2025-02-04,Delivered,42841,Failed
5607,37,2026-02-13,Shipped,14878,Failed
5608,487,2026-02-11,Cancelled,34053,Pending
5609,330,2025-02-28,Shipped,29154,Paid
5610,35,2025-06-16,Delivered,23005,Failed
5611,933,2025-04-24,Confirmed,18972,Pending
5612,178,2025-09-14,Confirmed,15181,Refunded
5613,746,2025-08-14,Pending,23287,Failed
5614,615,2024-08-30,Delivered,49030,Refunded
5615,209,2024-09-05,Delivered,12929,Failed
5616,464,2025-07-03,Shipped,33787,Pending
5617,176,2025-02-22,Returned,28642,Refunded
5618,546,2024-09-14,Cancelled,15631,Failed
5619,989,2025-08-26,Pending,2767,Pending
5620,555,2025-02-22,Pending,28756,Pending
5621,221,2026-06-05,Pending,30689,Paid
5622,223,2025-01-21,Delivered,9631,Paid
5623,422,2025-08-05,Returned,18523,Pending
5624,445,2026-03-06,Shipped,27180,Refunded
5625,189,2024-11-19,Cancelled,32381,Refunded
5626,566,2025-12-23,Returned,828,Pending
5627,568,2024-09-10,Shipped,30736,Refunded
5628,67,2025-10-02,Cancelled,5819,Paid
5629,819,2025-01-08,Shipped,12136,Failed
5630,212,2024-11-11,Delivered,34383,Pending
5631,677,2025-08-13,Shipped,26307,Paid
5632,364,2024-12-31,Cancelled,9713,Failed
5633,52,2024-10-21,Returned,48868,Paid
5634,261,2025-10-22,Confirmed,11485,Paid
5635,833,2025-11-28,Delivered,23521,Pending
5636,423,2025-08-03,Pending,47072,Paid
5637,907,2024-10-03,Delivered,37291,Refunded
5638,531,2024-10-20,Returned,36358,Paid
5639,138,2025-08-21,Pending,47914,Paid
5640,139,2025-10-17,Pending,34227,Pending
5641,505,2026-06-14,Shipped,33047,Paid
5642,905,2026-02-03,Delivered,49645,Pending
5643,879,2025-01-02,Confirmed,27080,Failed
5644,68,2024-11-28,Delivered,32787,Failed
5645,572,2024-10-25,Returned,38669,Paid
5646,496,2024-09-12,Cancelled,47170,Pending
5647,354,2025-04-02,Confirmed,29872,Paid
5648,933,2025-02-27,Returned,48308,Pending
5649,611,2026-02-21,Pending,27143,Pending
5650,876,2026-04-25,Confirmed,38313,Refunded
5651,322,2026-04-12,Returned,35415,Failed
5652,662,2025-01-06,Cancelled,35162,Failed
5653,720,2024-11-02,Confirmed,31449,Refunded
5654,582,2026-05-03,Confirmed,26623,Failed
5655,944,2025-02-06,Confirmed,45573,Paid
5656,11,2025-08-11,Delivered,49646,Paid
5657,597,2026-01-27,Returned,1111,Paid
5658,71,2025-10-10,Delivered,5437,Failed
5659,605,2025-07-27,Delivered,47742,Paid
5660,13,2026-01-14,Delivered,2159,Failed
5661,519,2026-02-08,Returned,5279,Refunded
5662,802,2026-07-13,Returned,47151,Paid
5663,921,2024-10-03,Delivered,8955,Pending
5664,478,2025-04-29,Cancelled,38509,Refunded
5665,998,2026-04-06,Shipped,38373,Pending
5666,698,2026-02-18,Confirmed,10187,Refunded
5667,511,2025-08-04,Confirmed,17420,Refunded
5668,201,2025-11-03,Cancelled,8201,Refunded
5669,572,2025-12-08,Pending,30373,Refunded
5670,269,2026-05-04,Pending,21928,Paid
5671,79,2024-12-23,Confirmed,49424,Refunded
5672,687,2025-03-19,Pending,16520,Refunded
5673,916,2025-10-17,Shipped,47064,Paid
5674,46,2026-07-03,Returned,10128,Paid
5675,190,2025-01-01,Cancelled,28824,Failed
5676,673,2024-10-25,Cancelled,26267,Refunded
5677,65,2025-09-26,Confirmed,22112,Refunded
5678,939,2024-08-12,Pending,20771,Pending
5679,756,2026-02-02,Returned,30853,Failed
5680,619,2024-11-26,Cancelled,39356,Pending
5681,275,2026-04-05,Shipped,46558,Refunded
5682,438,2025-10-28,Cancelled,28915,Failed
5683,115,2025-02-28,Delivered,39965,Refunded
5684,98,2024-07-24,Pending,30928,Refunded
5685,381,2026-01-14,Cancelled,23430,Refunded
5686,743,2026-06-27,Returned,23425,Paid
5687,261,2026-01-25,Pending,9491,Refunded
5688,836,2025-11-12,Pending,35632,Pending
5689,342,2024-10-24,Pending,4107,Pending
5690,938,2024-10-26,Returned,14360,Paid
5691,779,2025-12-08,Delivered,48571,Refunded
5692,85,2026-06-18,Delivered,44241,Paid
5693,257,2025-01-21,Cancelled,44400,Failed
5694,671,2026-04-06,Confirmed,36256,Failed
5695,833,2024-09-12,Confirmed,47622,Pending
5696,414,2025-08-16,Cancelled,12324,Pending
5697,848,2024-07-17,Returned,6434,Refunded
5698,13,2025-10-04,Returned,44836,Pending
5699,984,2025-02-10,Pending,26847,Refunded
5700,782,2025-07-26,Pending,39982,Pending
5701,180,2026-07-14,Confirmed,905,Paid
5702,637,2024-09-14,Pending,28348,Failed
5703,126,2025-10-27,Shipped,43672,Failed
5704,310,2025-10-31,Delivered,14079,Refunded
5705,955,2024-10-23,Shipped,30081,Refunded
5706,502,2025-03-14,Shipped,21660,Refunded
5707,2,2026-07-07,Cancelled,45978,Failed
5708,474,2025-04-23,Delivered,16472,Pending
5709,648,2025-08-05,Confirmed,33397,Pending
5710,494,2024-12-03,Confirmed,1687,Paid
5711,569,2025-03-02,Delivered,12944,Refunded
5712,427,2026-04-20,Pending,40597,Paid
5713,560,2025-03-04,Delivered,32779,Refunded
5714,712,2025-02-13,Delivered,9194,Pending
5715,739,2024-10-16,Pending,47603,Paid
5716,470,2024-11-05,Shipped,7726,Refunded
5717,162,2026-02-07,Cancelled,8623,Refunded
5718,966,2026-03-28,Cancelled,46964,Failed
5719,15,2025-03-06,Shipped,16040,Refunded
5720,17,2025-07-21,Returned,31557,Pending
5721,965,2026-06-13,Returned,39524,Paid
5722,77,2024-09-07,Pending,43528,Failed
5723,108,2024-07-18,Confirmed,3985,Paid
5724,122,2025-06-25,Confirmed,12752,Refunded
5725,916,2025-06-25,Confirmed,46541,Failed
5726,879,2026-05-10,Delivered,27118,Paid
5727,585,2025-07-06,Cancelled,21489,Refunded
5728,28,2025-03-06,Confirmed,11110,Paid
5729,228,2024-11-21,Shipped,33398,Pending
5730,921,2026-06-25,Cancelled,20725,Failed
5731,517,2025-05-25,Pending,45103,Failed
5732,766,2025-07-04,Pending,47629,Paid
5733,52,2025-04-09,Cancelled,30487,Paid
5734,606,2025-04-20,Confirmed,5748,Pending
5735,209,2026-06-03,Confirmed,29100,Paid
5736,639,2025-07-07,Confirmed,37298,Failed
5737,678,2024-12-26,Pending,10964,Paid
5738,403,2024-09-01,Returned,39891,Failed
5739,192,2026-06-14,Shipped,21287,Refunded
5740,732,2025-05-24,Delivered,23116,Paid
5741,422,2025-04-01,Returned,21226,Refunded
5742,782,2025-12-02,Pending,9107,Failed
5743,587,2025-11-19,Shipped,42785,Pending
5744,976,2026-06-17,Delivered,4700,Pending
5745,102,2026-04-05,Confirmed,44311,Pending
5746,867,2025-01-12,Shipped,3962,Paid
5747,251,2024-10-11,Shipped,20326,Pending
5748,136,2025-04-19,Shipped,32619,Refunded
5749,325,2026-04-17,Returned,33162,Paid
5750,776,2026-05-09,Confirmed,26095,Failed
5751,209,2025-06-19,Cancelled,6484,Refunded
5752,974,2025-03-05,Cancelled,18421,Refunded
5753,840,2026-06-18,Shipped,29245,Paid
5754,223,2025-12-08,Delivered,13882,Paid
5755,703,2026-04-13,Pending,17126,Failed
5756,326,2025-06-13,Shipped,36816,Failed
5757,545,2024-07-31,Cancelled,2832,Refunded
5758,780,2025-04-26,Shipped,39537,Failed
5759,804,2026-06-29,Cancelled,17331,Paid
5760,644,2026-01-23,Pending,2300,Failed
5761,774,2024-11-09,Cancelled,30281,Pending
5762,1,2025-05-05,Pending,39444,Failed
5763,997,2024-08-12,Returned,44830,Failed
5764,376,2024-08-28,Shipped,4965,Failed
5765,671,2025-12-07,Delivered,19997,Failed
5766,997,2025-03-10,Delivered,20107,Failed
5767,389,2025-01-13,Cancelled,25662,Refunded
5768,876,2024-07-26,Pending,9354,Paid
5769,137,2025-02-14,Returned,31052,Failed
5770,249,2026-04-02,Shipped,43385,Refunded
5771,831,2026-04-27,Confirmed,11281,Paid
5772,982,2026-02-17,Confirmed,39034,Pending
5773,20,2024-10-27,Delivered,28846,Failed
5774,380,2024-11-24,Confirmed,28939,Failed
5775,715,2026-03-29,Delivered,22564,Refunded
5776,279,2025-06-14,Shipped,7334,Failed
5777,240,2025-10-30,Confirmed,13646,Failed
5778,162,2025-02-17,Pending,26526,Failed
5779,328,2024-10-10,Confirmed,46998,Failed
5780,213,2024-11-11,Pending,21040,Pending
5781,426,2025-07-09,Delivered,9168,Paid
5782,608,2024-11-21,Delivered,22330,Paid
5783,891,2024-10-07,Confirmed,11745,Failed
5784,543,2026-01-17,Delivered,13658,Refunded
5785,832,2026-06-08,Pending,9732,Refunded
5786,326,2024-08-27,Returned,2339,Failed
5787,655,2024-09-13,Delivered,13161,Paid
5788,565,2025-03-07,Confirmed,43032,Paid
5789,241,2025-03-30,Returned,8713,Pending
5790,875,2025-05-07,Confirmed,14750,Paid
5791,482,2025-01-31,Returned,19580,Failed
5792,324,2025-07-06,Delivered,33478,Refunded
5793,748,2025-09-16,Delivered,11576,Pending
5794,279,2025-12-10,Shipped,41727,Paid
5795,539,2025-06-18,Pending,39772,Failed
5796,919,2024-10-24,Confirmed,36258,Failed
5797,612,2024-12-09,Returned,6199,Failed
5798,1000,2025-08-15,Pending,4719,Pending
5799,315,2024-09-18,Shipped,48510,Failed
5800,66,2025-09-26,Returned,9291,Pending
5801,80,2025-03-19,Cancelled,26218,Refunded
5802,249,2024-07-20,Confirmed,41423,Refunded
5803,602,2025-02-23,Pending,21430,Failed
5804,819,2026-04-17,Shipped,770,Failed
5805,334,2025-11-28,Delivered,34266,Paid
5806,439,2026-06-11,Confirmed,47982,Paid
5807,316,2026-03-05,Delivered,40224,Failed
5808,869,2025-11-13,Pending,29097,Failed
5809,385,2025-04-06,Pending,39730,Failed
5810,935,2024-12-06,Pending,14356,Refunded
5811,488,2024-07-25,Confirmed,38592,Failed
5812,327,2025-07-08,Shipped,44592,Pending
5813,673,2025-05-17,Cancelled,25619,Failed
5814,249,2026-02-08,Returned,43190,Pending
5815,346,2024-12-27,Confirmed,16896,Pending
5816,670,2024-10-26,Delivered,34395,Failed
5817,564,2024-12-29,Confirmed,47978,Refunded
5818,499,2026-05-04,Delivered,23439,Pending
5819,46,2025-08-13,Shipped,9499,Refunded
5820,118,2025-03-08,Pending,31530,Pending
5821,262,2025-04-11,Delivered,11243,Pending
5822,396,2026-01-30,Returned,13744,Pending
5823,668,2025-06-14,Confirmed,32505,Pending
5824,287,2025-10-12,Pending,23114,Paid
5825,101,2024-10-30,Shipped,34967,Paid
5826,765,2025-06-13,Delivered,22014,Refunded
5827,658,2025-03-25,Pending,4327,Failed
5828,996,2025-01-06,Cancelled,31983,Refunded
5829,186,2025-02-05,Shipped,8174,Paid
5830,200,2025-05-22,Delivered,35947,Refunded
5831,754,2026-05-02,Shipped,42071,Pending
5832,188,2025-09-30,Confirmed,2839,Refunded
5833,1,2024-12-02,Pending,13942,Paid
5834,984,2026-01-08,Confirmed,13192,Refunded
5835,623,2026-03-06,Returned,7427,Refunded
5836,136,2025-07-24,Confirmed,14306,Paid
5837,75,2025-04-17,Confirmed,12350,Failed
5838,863,2025-10-11,Pending,7231,Pending
5839,893,2024-10-31,Returned,11696,Failed
5840,318,2024-09-28,Cancelled,26583,Refunded
5841,252,2025-01-02,Shipped,3264,Failed
5842,644,2025-01-20,Confirmed,40460,Refunded
5843,230,2026-02-12,Shipped,16643,Refunded
5844,704,2026-01-17,Pending,32898,Failed
5845,211,2025-11-07,Returned,39754,Failed
5846,297,2026-02-20,Cancelled,48395,Paid
5847,380,2025-01-11,Shipped,38014,Failed
5848,674,2025-07-21,Cancelled,32536,Failed
5849,957,2025-04-13,Pending,9732,Failed
5850,806,2025-05-06,Delivered,21943,Refunded
5851,63,2026-07-03,Pending,21167,Refunded
5852,512,2026-02-06,Returned,15358,Pending
5853,931,2024-10-25,Pending,32223,Refunded
5854,25,2026-05-30,Confirmed,5391,Paid
5855,393,2026-05-18,Pending,35366,Refunded
5856,719,2024-09-07,Returned,16164,Pending
5857,723,2024-07-20,Shipped,5274,Refunded
5858,533,2026-03-18,Shipped,29748,Failed
5859,116,2024-08-17,Cancelled,19745,Pending
5860,637,2025-04-16,Confirmed,14646,Refunded
5861,269,2024-09-22,Shipped,19346,Pending
5862,545,2026-04-13,Confirmed,11288,Failed
5863,440,2026-04-16,Confirmed,17284,Pending
5864,732,2026-06-10,Shipped,40637,Failed
5865,971,2024-09-05,Delivered,8715,Pending
5866,868,2025-04-23,Confirmed,5891,Refunded
5867,314,2025-03-05,Shipped,1139,Pending
5868,390,2025-07-30,Delivered,31019,Refunded
5869,412,2026-06-30,Returned,48184,Failed
5870,748,2025-05-19,Returned,13798,Refunded
5871,697,2024-09-13,Shipped,39208,Pending
5872,898,2025-07-06,Pending,41820,Refunded
5873,184,2025-01-10,Delivered,12079,Paid
5874,122,2025-03-07,Cancelled,12355,Refunded
5875,189,2026-04-07,Confirmed,25405,Failed
5876,854,2025-11-05,Cancelled,3683,Failed
5877,11,2025-09-15,Shipped,35082,Refunded
5878,793,2026-03-20,Cancelled,46121,Failed
5879,859,2025-02-21,Cancelled,44512,Failed
5880,53,2026-02-12,Delivered,6380,Failed
5881,940,2025-03-09,Pending,5281,Pending
5882,792,2025-11-27,Shipped,28177,Refunded
5883,595,2024-08-25,Cancelled,13207,Paid
5884,633,2024-11-25,Returned,49505,Pending
5885,375,2024-07-26,Returned,48868,Paid
5886,677,2024-07-25,Cancelled,45714,Refunded
